pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=4,sr<=70%,kvB<=4k,kp<=4k,-1.0028,1
16,n<=4,sr<=70%,kvB<=4k,kp<=512,0.9853,2
16,n<=4,sr<=70%,kvB<=4k,kp=0,0.9807,2
16,n<=4,sr>70%,kvB<=16k,kp<=1k,0.9977,2
16,n<=4,sr>70%,kvB<=16k,kp<=2k,1.0073,2
16,n<=4,sr>70%,kvB<=16k,kp<=4k,1.0067,2
16,n<=4,sr>70%,kvB<=16k,kp<=512,0.9972,2
16,n<=4,sr>70%,kvB<=16k,kp<=8k,1.0198,1
16,n<=4,sr>70%,kvB<=16k,kp=0,1.0112,2
16,n<=4,sr>70%,kvB<=1k,kp<=1k,-0.7395,2
16,n<=4,sr>70%,kvB<=1k,kp<=2k,0.0334,1
16,n<=4,sr>70%,kvB<=1k,kp<=4k,0.7797,2
16,n<=4,sr>70%,kvB<=1k,kp<=512,0.9689,2
16,n<=4,sr>70%,kvB<=1k,kp<=8k,23.7097,1
16,n<=4,sr>70%,kvB<=1k,kp=0,0.9937,2
16,n<=4,sr>70%,kvB<=4k,kp<=1k,0.9923,2
16,n<=4,sr>70%,kvB<=4k,kp<=2k,0.9809,2
16,n<=4,sr>70%,kvB<=4k,kp<=4k,-2.7657,2
16,n<=4,sr>70%,kvB<=4k,kp<=512,0.9805,2
16,n<=4,sr>70%,kvB<=4k,kp<=8k,0.5,1
16,n<=4,sr>70%,kvB<=4k,kp=0,0.9759,2
16,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.0743,4
16,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.0703,4
16,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.0763,4
16,n<=64,sr<=15%,kvB<=16k,kp<=512,0.0744,4
16,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.0436,4
16,n<=64,sr<=15%,kvB<=16k,kp=0,0.0773,4
16,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.0337,4
16,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.0364,4
16,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.0417,4
16,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1221,4
16,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.0385,4
16,n<=64,sr<=15%,kvB<=1k,kp=0,0.1768,4
16,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.1045,4
16,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.0645,4
16,n<=64,sr<=15%,kvB<=4k,kp<=4k,-0.0082,4
16,n<=64,sr<=15%,kvB<=4k,kp<=512,0.1084,4
16,n<=64,sr<=15%,kvB<=4k,kp<=8k,-0.007,4
16,n<=64,sr<=15%,kvB<=4k,kp=0,0.1088,4
16,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.2029,2
16,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.1954,2
16,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.1999,2
16,n<=64,sr<=40%,kvB<=16k,kp<=512,0.1991,2
16,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.1984,2
16,n<=64,sr<=40%,kvB<=16k,kp=0,0.1864,2
16,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.0708,2
16,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.0715,2
16,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.078,2
16,n<=64,sr<=40%,kvB<=1k,kp<=512,0.1657,2
16,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.086,2
16,n<=64,sr<=40%,kvB<=1k,kp=0,0.2316,2
16,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0824,2
16,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0613,2
16,n<=64,sr<=40%,kvB<=4k,kp<=4k,-0.0442,2
16,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0817,2
16,n<=64,sr<=40%,kvB<=4k,kp<=8k,-0.047,2
16,n<=64,sr<=40%,kvB<=4k,kp=0,0.0822,2
16,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.0895,6
16,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.0924,6
16,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0826,6
16,n<=64,sr<=5%,kvB<=16k,kp<=512,0.0949,6
16,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0413,6
16,n<=64,sr<=5%,kvB<=16k,kp=0,0.0909,6
16,n<=64,sr<=5%,kvB<=1k,kp<=1k,-0.0033,6
16,n<=64,sr<=5%,kvB<=1k,kp<=2k,-0.0045,6
16,n<=64,sr<=5%,kvB<=1k,kp<=4k,-0.0019,6
16,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0903,6
16,n<=64,sr<=5%,kvB<=1k,kp<=8k,-0.0008,6
16,n<=64,sr<=5%,kvB<=1k,kp=0,0.1468,6
16,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.1169,6
16,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.072,6
16,n<=64,sr<=5%,kvB<=4k,kp<=4k,-0.0099,6
16,n<=64,sr<=5%,kvB<=4k,kp<=512,0.1162,6
16,n<=64,sr<=5%,kvB<=4k,kp<=8k,-0.0084,6
16,n<=64,sr<=5%,kvB<=4k,kp=0,0.1212,6
16,n<=64,sr<=70%,kvB<=16k,kp<=1k,1.0184,2
16,n<=64,sr<=70%,kvB<=16k,kp<=2k,1.0571,2
16,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.9558,2
16,n<=64,sr<=70%,kvB<=16k,kp<=512,0.9881,2
16,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.9876,2
16,n<=64,sr<=70%,kvB<=16k,kp=0,1.0205,2
16,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.0311,2
16,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0147,2
16,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.0273,2
16,n<=64,sr<=70%,kvB<=1k,kp<=512,0.1411,2
16,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.0276,2
16,n<=64,sr<=70%,kvB<=1k,kp=0,0.1485,2
16,n<=64,sr<=70%,kvB<=4k,kp<=1k,-0.0112,2
16,n<=64,sr<=70%,kvB<=4k,kp<=2k,-0.0177,2
16,n<=64,sr<=70%,kvB<=4k,kp<=4k,-0.0968,2
16,n<=64,sr<=70%,kvB<=4k,kp<=512,-0.0285,2
16,n<=64,sr<=70%,kvB<=4k,kp<=8k,-0.1234,2
16,n<=64,sr<=70%,kvB<=4k,kp=0,-0.0419,2
16,n<=64,sr>70%,kvB<=16k,kp<=1k,2.3287,4
16,n<=64,sr>70%,kvB<=16k,kp<=2k,2.3653,4
16,n<=64,sr>70%,kvB<=16k,kp<=4k,2.354,4
16,n<=64,sr>70%,kvB<=16k,kp<=512,2.3496,4
16,n<=64,sr>70%,kvB<=16k,kp<=8k,2.4135,4
16,n<=64,sr>70%,kvB<=16k,kp=0,2.3257,4
16,n<=64,sr>70%,kvB<=1k,kp<=1k,0.2763,4
16,n<=64,sr>70%,kvB<=1k,kp<=2k,0.0568,4
16,n<=64,sr>70%,kvB<=1k,kp<=4k,0.2331,4
16,n<=64,sr>70%,kvB<=1k,kp<=512,0.3999,4
16,n<=64,sr>70%,kvB<=1k,kp<=8k,0.3096,4
16,n<=64,sr>70%,kvB<=1k,kp=0,0.3411,4
16,n<=64,sr>70%,kvB<=4k,kp<=1k,-0.2105,4
16,n<=64,sr>70%,kvB<=4k,kp<=2k,-0.1281,4
16,n<=64,sr>70%,kvB<=4k,kp<=4k,-0.0769,4
16,n<=64,sr>70%,kvB<=4k,kp<=512,-0.2249,4
16,n<=64,sr>70%,kvB<=4k,kp<=8k,-0.172,4
16,n<=64,sr>70%,kvB<=4k,kp=0,-0.2137,4
16,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.982,2
16,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.9792,2
16,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.9751,2
16,n<=8,sr<=15%,kvB<=16k,kp<=512,0.9769,2
16,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.964,2
16,n<=8,sr<=15%,kvB<=16k,kp=0,0.9837,2
16,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.1274,2
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,-0.0467,2
16,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.3057,2
16,n<=8,sr<=15%,kvB<=1k,kp<=512,0.9365,2
16,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.2615,1
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.9587,5
16,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.9641,2
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.9523,2
16,n<=8,sr<=15%,kvB<=4k,kp<=4k,-0.0671,2
16,n<=8,sr<=15%,kvB<=4k,kp<=512,0.971,2
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.7136,2
16,n<=8,sr<=15%,kvB<=4k,kp=0,0.9692,3
16,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.9696,4
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.975,4
16,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.9842,4
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.9768,4
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.9789,2
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.9754,4
16,n<=8,sr<=40%,kvB<=1k,kp<=1k,-0.052,4
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.0342,4
16,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.5224,4
16,n<=8,sr<=40%,kvB<=1k,kp<=512,0.9639,4
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.0895,4
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.9491,4
16,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.9689,4
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.9728,4
16,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.2867,4
16,n<=8,sr<=40%,kvB<=4k,kp<=512,0.9762,4
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.3917,3
16,n<=8,sr<=40%,kvB<=4k,kp=0,0.9774,4
16,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.9696,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.975,2
16,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.9723,2
16,n<=8,sr<=70%,kvB<=16k,kp<=512,0.9866,2
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.9762,2
16,n<=8,sr<=70%,kvB<=16k,kp=0,0.9845,2
16,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.1762,2
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.1599,2
16,n<=8,sr<=70%,kvB<=1k,kp<=4k,-38.4687,1
16,n<=8,sr<=70%,kvB<=1k,kp<=512,0.9328,2
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.4362,1
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.9184,2
16,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.9758,2
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.9813,2
16,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.6405,2
16,n<=8,sr<=70%,kvB<=4k,kp<=512,0.9672,2
16,n<=8,sr<=70%,kvB<=4k,kp<=8k,-1.0986,1
16,n<=8,sr<=70%,kvB<=4k,kp=0,0.9688,2
16,n<=8,sr>70%,kvB<=16k,kp<=1k,0.9685,4
16,n<=8,sr>70%,kvB<=16k,kp<=2k,0.972,4
16,n<=8,sr>70%,kvB<=16k,kp<=4k,0.9585,4
16,n<=8,sr>70%,kvB<=16k,kp<=512,0.9798,4
16,n<=8,sr>70%,kvB<=16k,kp<=8k,0.9628,3
16,n<=8,sr>70%,kvB<=16k,kp=0,0.9702,4
16,n<=8,sr>70%,kvB<=1k,kp<=1k,0.1464,4
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.1075,4
16,n<=8,sr>70%,kvB<=1k,kp<=4k,-0.2314,1
16,n<=8,sr>70%,kvB<=1k,kp<=512,0.9101,4
16,n<=8,sr>70%,kvB<=1k,kp<=8k,1.0312,1
16,n<=8,sr>70%,kvB<=1k,kp=0,0.8989,4
16,n<=8,sr>70%,kvB<=4k,kp<=1k,0.9428,4
16,n<=8,sr>70%,kvB<=4k,kp<=2k,0.9595,4
16,n<=8,sr>70%,kvB<=4k,kp<=4k,-0.2069,3
16,n<=8,sr>70%,kvB<=4k,kp<=512,0.9655,4
16,n<=8,sr>70%,kvB<=4k,kp<=8k,0.1101,1
16,n<=8,sr>70%,kvB<=4k,kp=0,0.9707,4
32,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0951,4
32,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.1013,4
32,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0893,4
32,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0941,4
32,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0862,4
32,n<=128,sr<=15%,kvB<=16k,kp=0,0.0974,4
32,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0597,4
32,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0634,4
32,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.061,4
32,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0822,4
32,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0703,4
32,n<=128,sr<=15%,kvB<=1k,kp=0,0.0868,4
32,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0193,4
32,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.011,4
32,n<=128,sr<=15%,kvB<=4k,kp<=4k,-0.0109,4
32,n<=128,sr<=15%,kvB<=4k,kp<=512,0.02,4
32,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0105,4
32,n<=128,sr<=15%,kvB<=4k,kp=0,0.0193,4
32,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.1965,2
32,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.1816,2
32,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.1767,2
32,n<=128,sr<=40%,kvB<=16k,kp<=512,0.1932,2
32,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.184,2
32,n<=128,sr<=40%,kvB<=16k,kp=0,0.2009,2
32,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0911,2
32,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0732,2
32,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0694,2
32,n<=128,sr<=40%,kvB<=1k,kp<=512,0.1107,2
32,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0842,2
32,n<=128,sr<=40%,kvB<=1k,kp=0,0.1049,2
32,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.009,2
32,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.026,2
32,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0448,2
32,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0242,2
32,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.048,2
32,n<=128,sr<=40%,kvB<=4k,kp=0,-0.024,2
32,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.033,8
32,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0347,8
32,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0314,8
32,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0331,8
32,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0226,8
32,n<=128,sr<=5%,kvB<=16k,kp=0,0.0335,8
32,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0032,8
32,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0048,8
32,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0163,8
32,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0274,8
32,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0176,8
32,n<=128,sr<=5%,kvB<=1k,kp=0,0.0392,8
32,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0292,8
32,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0223,8
32,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0022,8
32,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0279,8
32,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0069,8
32,n<=128,sr<=5%,kvB<=4k,kp=0,0.0282,8
32,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.3397,2
32,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.3397,2
32,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.2456,2
32,n<=128,sr<=70%,kvB<=16k,kp<=512,0.3574,2
32,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.3045,2
32,n<=128,sr<=70%,kvB<=16k,kp=0,0.374,2
32,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0101,2
32,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0071,2
32,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0236,2
32,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0128,2
32,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0128,2
32,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0228,2
32,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.1421,2
32,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.114,2
32,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.1588,2
32,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.1477,2
32,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.1957,2
32,n<=128,sr<=70%,kvB<=4k,kp=0,-0.1402,2
32,n<=128,sr>70%,kvB<=16k,kp<=1k,0.6711,4
32,n<=128,sr>70%,kvB<=16k,kp<=2k,0.5344,4
32,n<=128,sr>70%,kvB<=16k,kp<=4k,0.5046,4
32,n<=128,sr>70%,kvB<=16k,kp<=512,0.5961,4
32,n<=128,sr>70%,kvB<=16k,kp<=8k,0.4385,4
32,n<=128,sr>70%,kvB<=16k,kp=0,0.5488,4
32,n<=128,sr>70%,kvB<=1k,kp<=1k,0.2617,4
32,n<=128,sr>70%,kvB<=1k,kp<=2k,0.2143,4
32,n<=128,sr>70%,kvB<=1k,kp<=4k,0.2012,4
32,n<=128,sr>70%,kvB<=1k,kp<=512,0.2446,4
32,n<=128,sr>70%,kvB<=1k,kp<=8k,0.2988,4
32,n<=128,sr>70%,kvB<=1k,kp=0,0.2227,4
32,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.7484,4
32,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.6577,4
32,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.8394,4
32,n<=128,sr>70%,kvB<=4k,kp<=512,-0.6946,4
32,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.9949,4
32,n<=128,sr>70%,kvB<=4k,kp=0,-0.6551,4
32,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.4057,4
32,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.4045,4
32,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.3927,4
32,n<=16,sr<=15%,kvB<=16k,kp<=512,0.4055,4
32,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2917,4
32,n<=16,sr<=15%,kvB<=16k,kp=0,0.4068,4
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,-0.0316,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,-0.01,4
32,n<=16,sr<=15%,kvB<=1k,kp<=4k,-0.0569,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,0.3401,4
32,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.063,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.4448,4
32,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.4115,4
32,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.3032,4
32,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.0715,4
32,n<=16,sr<=15%,kvB<=4k,kp<=512,0.4263,4
32,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0778,4
32,n<=16,sr<=15%,kvB<=4k,kp=0,0.423,4
32,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.32,4
32,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.3219,4
32,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.3134,4
32,n<=16,sr<=40%,kvB<=16k,kp<=512,0.3216,4
32,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.2327,4
32,n<=16,sr<=40%,kvB<=16k,kp=0,0.3202,4
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,-0.1416,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.1517,4
32,n<=16,sr<=40%,kvB<=1k,kp<=4k,-0.132,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,0.2854,4
32,n<=16,sr<=40%,kvB<=1k,kp<=8k,-0.1489,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.3761,4
32,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.3372,4
32,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.242,4
32,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.2461,4
32,n<=16,sr<=40%,kvB<=4k,kp<=512,0.3456,4
32,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.2532,4
32,n<=16,sr<=40%,kvB<=4k,kp=0,0.3387,4
32,n<=16,sr<=70%,kvB<=16k,kp<=1k,-0.0978,2
32,n<=16,sr<=70%,kvB<=16k,kp<=2k,-0.0487,2
32,n<=16,sr<=70%,kvB<=16k,kp<=4k,-0.0499,2
32,n<=16,sr<=70%,kvB<=16k,kp<=512,-0.0457,2
32,n<=16,sr<=70%,kvB<=16k,kp<=8k,-0.1061,2
32,n<=16,sr<=70%,kvB<=16k,kp=0,-0.0481,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.6962,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.669,2
32,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.6475,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,0.03,2
32,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.1148,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.0763,2
32,n<=16,sr<=70%,kvB<=4k,kp<=1k,-0.0072,2
32,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.0571,2
32,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.8934,2
32,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.0118,2
32,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.9092,2
32,n<=16,sr<=70%,kvB<=4k,kp=0,-0.0187,2
32,n<=16,sr>70%,kvB<=16k,kp<=1k,0.8529,4
32,n<=16,sr>70%,kvB<=16k,kp<=2k,0.8582,4
32,n<=16,sr>70%,kvB<=16k,kp<=4k,0.8777,4
32,n<=16,sr>70%,kvB<=16k,kp<=512,0.8197,4
32,n<=16,sr>70%,kvB<=16k,kp<=8k,0.8015,4
32,n<=16,sr>70%,kvB<=16k,kp=0,0.8389,4
32,n<=16,sr>70%,kvB<=1k,kp<=1k,0.6975,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,0.6498,4
32,n<=16,sr>70%,kvB<=1k,kp<=4k,0.5327,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,0.913,4
32,n<=16,sr>70%,kvB<=1k,kp<=8k,0.6873,4
32,n<=16,sr>70%,kvB<=1k,kp=0,0.8829,4
32,n<=16,sr>70%,kvB<=4k,kp<=1k,0.9275,4
32,n<=16,sr>70%,kvB<=4k,kp<=2k,0.9351,4
32,n<=16,sr>70%,kvB<=4k,kp<=4k,0.8482,4
32,n<=16,sr>70%,kvB<=4k,kp<=512,0.9211,4
32,n<=16,sr>70%,kvB<=4k,kp<=8k,0.9174,4
32,n<=16,sr>70%,kvB<=4k,kp=0,0.9311,4
32,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.9804,2
32,n<=2,sr<=70%,kvB<=16k,kp<=2k,1.0071,2
32,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9792,2
32,n<=2,sr<=70%,kvB<=16k,kp<=512,1.0001,2
32,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9943,1
32,n<=2,sr<=70%,kvB<=16k,kp=0,0.9865,2
32,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.3908,2
32,n<=2,sr<=70%,kvB<=1k,kp<=2k,7.7804,1
32,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.8182,1
32,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9956,2
32,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.6286,2
32,n<=2,sr<=70%,kvB<=1k,kp=0,0.9645,2
32,n<=2,sr<=70%,kvB<=4k,kp<=1k,1.0049,2
32,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.9715,2
32,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.4474,2
32,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9562,2
32,n<=2,sr<=70%,kvB<=4k,kp<=8k,-14.3953,1
32,n<=2,sr<=70%,kvB<=4k,kp=0,0.9806,2
32,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.2389,6
32,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.2543,6
32,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.2471,6
32,n<=32,sr<=15%,kvB<=16k,kp<=512,0.2323,6
32,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.1711,6
32,n<=32,sr<=15%,kvB<=16k,kp=0,0.2293,6
32,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0657,6
32,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0307,6
32,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0381,6
32,n<=32,sr<=15%,kvB<=1k,kp<=512,0.2362,6
32,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0429,6
32,n<=32,sr<=15%,kvB<=1k,kp=0,0.3172,6
32,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.2916,6
32,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.213,6
32,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0277,6
32,n<=32,sr<=15%,kvB<=4k,kp<=512,0.2911,6
32,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.0143,6
32,n<=32,sr<=15%,kvB<=4k,kp=0,0.2671,6
32,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.2187,2
32,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.2214,2
32,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.2074,2
32,n<=32,sr<=40%,kvB<=16k,kp<=512,0.2175,2
32,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.1727,2
32,n<=32,sr<=40%,kvB<=16k,kp=0,0.2158,2
32,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1835,2
32,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1781,2
32,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1801,2
32,n<=32,sr<=40%,kvB<=1k,kp<=512,0.3677,2
32,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.1438,2
32,n<=32,sr<=40%,kvB<=1k,kp=0,0.4234,2
32,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.2783,2
