regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,1,0.125,4.0,128,1024,256,1024,352,123.457,171.84,122.528,-0.0192
mixed,8,1,0.125,4.0,128,1024,512,2048,704,147.681,299.776,200.096,0.3446
mixed,8,1,0.125,4.0,128,1024,1024,4096,1408,217.536,556.035,355.459,0.4075
mixed,8,1,0.125,4.0,128,1024,2048,8192,2816,394.945,1073.892,670.432,0.4058
mixed,8,1,0.125,4.0,128,1024,4096,16384,5632,748.995,2138.023,1301.283,0.3976
mixed,8,1,0.125,4.0,128,2048,128,512,176,177.185,201.088,178.562,0.0576
mixed,8,1,0.125,4.0,128,2048,256,1024,352,186.976,236.224,186.241,-0.0149
mixed,8,1,0.125,4.0,128,2048,512,2048,704,211.425,305.376,204.832,-0.0702
mixed,8,1,0.125,4.0,128,2048,1024,4096,1408,260.992,558.434,360.386,0.3342
mixed,8,1,0.125,4.0,128,2048,2048,8192,2816,396.801,1075.27,673.762,0.4082
mixed,8,1,0.125,4.0,128,2048,4096,16384,5632,750.721,2128.422,1301.89,0.4001
mixed,8,1,0.125,4.0,128,4096,128,512,176,302.56,331.49,303.457,0.031
mixed,8,1,0.125,4.0,128,4096,256,1024,352,314.593,363.584,314.017,-0.0118
mixed,8,1,0.125,4.0,128,4096,512,2048,704,339.009,431.361,330.88,-0.088
mixed,8,1,0.125,4.0,128,4096,1024,4096,1408,387.04,561.284,365.439,-0.124
mixed,8,1,0.125,4.0,128,4096,2048,8192,2816,479.328,1076.673,675.874,0.329
mixed,8,1,0.125,4.0,128,4096,4096,16384,5632,751.234,2113.225,1302.819,0.405
mixed,8,1,0.125,4.0,128,8192,128,512,176,557.155,579.011,555.424,-0.0792
mixed,8,1,0.125,4.0,128,8192,256,1024,352,565.091,616.64,562.626,-0.0478
mixed,8,1,0.125,4.0,128,8192,512,2048,704,590.241,679.202,583.938,-0.0709
mixed,8,1,0.125,4.0,128,8192,1024,4096,1408,641.153,814.754,616.832,-0.1401
mixed,8,1,0.125,4.0,128,8192,2048,8192,2816,729.793,1085.507,683.522,-0.1301
mixed,8,1,0.125,4.0,128,8192,4096,16384,5632,910.754,2116.071,1304.869,0.327
mixed,8,1,0.125,4.0,256,0,128,512,176,68.576,108.447,91.488,0.5747
mixed,8,1,0.125,4.0,256,0,256,1024,352,84.001,174.143,130.335,0.514
mixed,8,1,0.125,4.0,256,0,1024,4096,1408,221.824,560.353,358.465,0.4036
mixed,8,1,0.125,4.0,256,0,4096,16384,5632,752.29,2153.734,1302.147,0.3924
mixed,8,1,0.125,4.0,256,512,128,512,176,113.728,146.847,114.337,0.0184
mixed,8,1,0.125,4.0,256,512,256,1024,352,127.52,194.913,149.055,0.3195
mixed,8,1,0.125,4.0,256,512,512,2048,704,168.288,305.984,242.144,0.5364
mixed,8,1,0.125,4.0,256,512,1024,4096,1408,228.48,562.018,384.256,0.467
mixed,8,1,0.125,4.0,256,512,2048,8192,2816,400.736,1079.202,675.363,0.4048
mixed,8,1,0.125,4.0,256,512,4096,16384,5632,754.084,2144.774,1299.938,0.3925
mixed,8,1,0.125,4.0,256,1024,128,512,176,149.92,189.122,159.68,0.249
mixed,8,1,0.125,4.0,256,1024,256,1024,352,167.936,245.378,178.657,0.1384
mixed,8,1,0.125,4.0,256,1024,512,2048,704,193.504,324.064,244.897,0.3936
mixed,8,1,0.125,4.0,256,1024,1024,4096,1408,281.889,562.402,430.881,0.5311
mixed,8,1,0.125,4.0,256,1024,2048,8192,2816,403.521,1081.539,699.745,0.4369
mixed,8,1,0.125,4.0,256,1024,4096,16384,5632,757.636,2129.127,1304.484,0.3987
mixed,8,1,0.125,4.0,256,2048,128,512,176,216.64,260.672,224.832,0.186
mixed,8,1,0.125,4.0,256,2048,256,1024,352,231.424,317.889,248.928,0.2024
mixed,8,1,0.125,4.0,256,2048,512,2048,704,278.53,436.224,302.689,0.1532
mixed,8,1,0.125,4.0,256,2048,1024,4096,1408,319.969,572.867,434.976,0.4548
mixed,8,1,0.125,4.0,256,2048,2048,8192,2816,492.927,1080.482,806.72,0.5341
mixed,8,1,0.125,4.0,256,2048,4096,16384,5632,758.785,2127.657,1310.917,0.4033
mixed,8,1,0.125,4.0,256,4096,128,512,176,344.898,389.153,350.081,0.1171
mixed,8,1,0.125,4.0,256,4096,256,1024,352,360.16,453.471,376.991,0.1804
mixed,8,1,0.125,4.0,256,4096,1024,4096,1408,502.083,810.241,524.8,0.0737
mixed,8,1,0.125,4.0,256,4096,4096,16384,5632,910.947,2118.758,1550.595,0.5296
mixed,8,1,0.125,4.0,256,8192,128,512,176,594.753,641.952,599.202,0.0943
mixed,8,1,0.125,4.0,256,8192,256,1024,352,612.29,705.568,625.856,0.1454
mixed,8,1,0.125,4.0,256,8192,512,2048,704,658.305,831.65,679.007,0.1194
mixed,8,1,0.125,4.0,256,8192,1024,4096,1408,749.537,1084.548,776.035,0.0791
mixed,8,1,0.125,4.0,256,8192,2048,8192,2816,926.531,1559.715,961.633,0.0554
mixed,8,1,0.125,4.0,256,8192,4096,16384,5632,1099.65,2125.892,1570.213,0.4585
mixed,8,1,0.125,4.0,512,0,128,512,176,112.896,151.295,121.76,0.2308
mixed,8,1,0.125,4.0,512,0,256,1024,352,123.168,211.969,164.864,0.4695
mixed,8,1,0.125,4.0,512,0,1024,4096,1408,258.88,590.561,401.887,0.4312
mixed,8,1,0.125,4.0,512,0,4096,16384,5632,779.873,2155.303,1328.995,0.3992
mixed,8,1,0.125,4.0,512,512,128,512,176,178.401,206.272,180.256,0.0666
mixed,8,1,0.125,4.0,512,512,256,1024,352,190.112,252.961,201.567,0.1823
mixed,8,1,0.125,4.0,512,512,512,2048,704,214.85,375.296,284.865,0.4364
mixed,8,1,0.125,4.0,512,512,1024,4096,1408,301.824,624.898,440.192,0.4283
mixed,8,1,0.125,4.0,512,512,2048,8192,2816,468.482,1133.697,750.115,0.4234
mixed,8,1,0.125,4.0,512,512,4096,16384,5632,814.466,2148.773,1363.843,0.4117
mixed,8,1,0.125,4.0,512,1024,128,512,176,238.016,269.314,238.337,0.0103
mixed,8,1,0.125,4.0,512,1024,256,1024,352,252.16,303.872,252.927,0.0148
mixed,8,1,0.125,4.0,512,1024,512,2048,704,282.913,420.194,319.168,0.2641
mixed,8,1,0.125,4.0,512,1024,1024,4096,1408,330.625,661.473,474.882,0.436
mixed,8,1,0.125,4.0,512,1024,2048,8192,2816,506.05,1165.699,800.385,0.4462
mixed,8,1,0.125,4.0,512,1024,4096,16384,5632,849.761,2179.686,1398.691,0.4128
mixed,8,1,0.125,4.0,512,2048,128,512,176,358.178,386.401,360.704,0.0895
mixed,8,1,0.125,4.0,512,2048,256,1024,352,368.994,427.008,370.081,0.0187
mixed,8,1,0.125,4.0,512,2048,512,2048,704,401.378,492.8,393.28,-0.0886
mixed,8,1,0.125,4.0,512,2048,1024,4096,1408,457.156,737.507,551.14,0.3352
mixed,8,1,0.125,4.0,512,2048,2048,8192,2816,580.482,1239.651,848.963,0.4073
mixed,8,1,0.125,4.0,512,2048,4096,16384,5632,922.626,2242.188,1483.525,0.4251
mixed,8,1,0.125,4.0,512,4096,128,512,176,604.418,629.985,605.987,0.0614
mixed,8,1,0.125,4.0,512,4096,256,1024,352,614.562,664.065,612.417,-0.0433
mixed,8,1,0.125,4.0,512,4096,1024,4096,1408,695.171,872.831,671.778,-0.1317
mixed,8,1,0.125,4.0,512,4096,4096,16384,5632,1063.683,2389.129,1598.789,0.4037
mixed,8,1,0.125,4.0,512,8192,128,512,176,1096.641,1119.043,1098.211,0.0701
mixed,8,1,0.125,4.0,512,8192,256,1024,352,1104.161,1159.938,1105.506,0.0241
mixed,8,1,0.125,4.0,512,8192,512,2048,704,1129.088,1220.546,1121.793,-0.0798
mixed,8,1,0.125,4.0,512,8192,1024,4096,1408,1177.026,1382.368,1168.546,-0.0413
mixed,8,1,0.125,4.0,512,8192,2048,8192,2816,1286.915,1640.45,1232.386,-0.1542
mixed,8,1,0.125,4.0,512,8192,4096,16384,5632,1462.533,2656.647,2056.996,0.4978
mixed,8,1,0.125,4.0,1024,0,128,512,176,231.712,261.826,233.632,0.0638
mixed,8,1,0.125,4.0,1024,0,256,1024,352,243.2,312.096,254.306,0.1612
mixed,8,1,0.125,4.0,1024,0,1024,4096,1408,360.577,681.538,504.481,0.4484
mixed,8,1,0.125,4.0,1024,0,4096,16384,5632,865.281,2199.204,1423.234,0.4183
mixed,8,1,0.125,4.0,1024,512,128,512,176,335.584,367.136,336.479,0.0284
mixed,8,1,0.125,4.0,1024,512,256,1024,352,348.129,404.256,351.969,0.0684
mixed,8,1,0.125,4.0,1024,512,512,2048,704,377.889,526.306,417.73,0.2684
mixed,8,1,0.125,4.0,1024,512,1024,4096,1408,441.185,775.362,588.93,0.4421
mixed,8,1,0.125,4.0,1024,512,2048,8192,2816,618.754,1255.811,906.69,0.452
mixed,8,1,0.125,4.0,1024,512,4096,16384,5632,951.586,2252.132,1527.108,0.4425
mixed,8,1,0.125,4.0,1024,1024,128,512,176,432.065,466.593,433.152,0.0315
mixed,8,1,0.125,4.0,1024,1024,256,1024,352,445.793,512.384,453.25,0.112
mixed,8,1,0.125,4.0,1024,1024,512,2048,704,477.858,603.234,490.403,0.1001
mixed,8,1,0.125,4.0,1024,1024,1024,4096,1408,541.856,861.826,664.898,0.3845
mixed,8,1,0.125,4.0,1024,1024,2048,8192,2816,707.237,1340.325,993.473,0.4521
mixed,8,1,0.125,4.0,1024,1024,4096,16384,5632,1053.699,2332.265,1616.77,0.4404
mixed,8,1,0.125,4.0,1024,2048,128,512,176,618.977,665.506,617.506,-0.0316
mixed,8,1,0.125,4.0,1024,2048,256,1024,352,633.121,716.126,640.002,0.0829
mixed,8,1,0.125,4.0,1024,2048,512,2048,704,675.523,800.227,684.8,0.0744
mixed,8,1,0.125,4.0,1024,2048,1024,4096,1408,742.082,1030.594,811.937,0.2421
mixed,8,1,0.125,4.0,1024,2048,2048,8192,2816,880.101,1555.683,1165.666,0.4227
mixed,8,1,0.125,4.0,1024,2048,4096,16384,5632,1240.58,2484.455,1793.188,0.4443
mixed,8,1,0.125,4.0,1024,4096,128,512,176,982.978,1028.162,986.116,0.0694
mixed,8,1,0.125,4.0,1024,4096,256,1024,352,1000.418,1090.914,1011.65,0.1241
mixed,8,1,0.125,4.0,1024,4096,1024,4096,1408,1143.426,1430.981,1154.018,0.0368
mixed,8,1,0.125,4.0,1024,4096,4096,16384,5632,1563.62,2909.614,2156.358,0.4404
mixed,8,1,0.125,4.0,1024,8192,128,512,176,1717.796,1763.625,1720.708,0.0635
mixed,8,1,0.125,4.0,1024,8192,256,1024,352,1730.305,1819.747,1739.844,0.1067
mixed,8,1,0.125,4.0,1024,8192,512,2048,704,1777.573,1950.632,1774.309,-0.0189
mixed,8,1,0.125,4.0,1024,8192,1024,4096,1408,1866.497,2194.375,1861.892,-0.014
mixed,8,1,0.125,4.0,1024,8192,2048,8192,2816,2057.988,2663.75,2071.109,0.0217
mixed,8,1,0.125,4.0,1024,8192,4096,16384,5632,2230.437,3675.307,2670.948,0.3049
mixed,8,1,0.125,4.0,2048,0,128,512,176,592.546,626.626,598.818,0.184
mixed,8,1,0.125,4.0,2048,0,256,1024,352,602.852,669.41,613.57,0.161
mixed,8,1,0.125,4.0,2048,0,1024,4096,1408,695.97,1027.651,819.619,0.3728
mixed,8,1,0.125,4.0,2048,0,4096,16384,5632,1217.603,2483.206,1793.062,0.4547
mixed,8,1,0.125,4.0,2048,512,128,512,176,776.771,811.267,782.592,0.1687
mixed,8,1,0.125,4.0,2048,512,256,1024,352,790.724,855.265,797.442,0.1041
mixed,8,1,0.125,4.0,2048,512,512,2048,704,822.401,926.849,824.355,0.0187
mixed,8,1,0.125,4.0,2048,512,1024,4096,1408,882.753,1195.744,974.404,0.2928
mixed,8,1,0.125,4.0,2048,512,2048,8192,2816,1028.993,1707.108,1321.411,0.4312
mixed,8,1,0.125,4.0,2048,512,4096,16384,5632,1390.275,2662.728,1973.734,0.4585
mixed,8,1,0.125,4.0,2048,1024,128,512,176,962.083,994.082,959.873,-0.0691
mixed,8,1,0.125,4.0,2048,1024,256,1024,352,972.643,1037.668,980.226,0.1166
mixed,8,1,0.125,4.0,2048,1024,512,2048,704,1006.149,1120.227,1013.091,0.0609
mixed,8,1,0.125,4.0,2048,1024,1024,4096,1408,1064.482,1359.939,1135.396,0.24
mixed,8,1,0.125,4.0,2048,1024,2048,8192,2816,1193.731,1882.406,1472.131,0.4043
mixed,8,1,0.125,4.0,2048,1024,4096,16384,5632,1561.286,2843.109,2147.144,0.4571
mixed,8,1,0.125,4.0,2048,2048,128,512,176,1326.661,1362.597,1326.658,-0.0001
mixed,8,1,0.125,4.0,2048,2048,256,1024,352,1338.37,1397.572,1344.739,0.1076
mixed,8,1,0.125,4.0,2048,2048,512,2048,704,1369.281,1488.387,1370.757,0.0124
mixed,8,1,0.125,4.0,2048,2048,1024,4096,1408,1435.234,1676.866,1441.254,0.0249
mixed,8,1,0.125,4.0,2048,2048,2048,8192,2816,1544.418,2219.142,1791.652,0.3664
mixed,8,1,0.125,4.0,2048,2048,4096,16384,5632,1888.419,3230.505,2465.642,0.4301
mixed,8,1,0.125,4.0,2048,4096,128,512,176,2058.63,2084.485,2064.71,0.2352
mixed,8,1,0.125,4.0,2048,4096,256,1024,352,2071.461,2130.535,2082.084,0.1798
mixed,8,1,0.125,4.0,2048,4096,1024,4096,1408,2159.01,2370.052,2151.015,-0.0379
mixed,8,1,0.125,4.0,2048,4096,4096,16384,5632,2498.598,3931.856,3114.123,0.4295
mixed,8,1,0.125,4.0,2048,8192,128,512,176,3527.368,3553.098,3531.047,0.143
mixed,8,1,0.125,4.0,2048,8192,256,1024,352,3539.496,3592.011,3540.941,0.0275
mixed,8,1,0.125,4.0,2048,8192,512,2048,704,3571.08,3667.719,3565.83,-0.0543
mixed,8,1,0.125,4.0,2048,8192,1024,4096,1408,3615.975,3822.921,3601.673,-0.0691
mixed,8,1,0.125,4.0,2048,8192,2048,8192,2816,3719.274,4093.165,3707.013,-0.0328
mixed,8,1,0.125,4.0,2048,8192,4096,16384,5632,3969.866,5204.239,4377.806,0.3305
pure,8,2,0.25,4.0,0,0,128,512,224,47.617,58.21,48.928,0.1238
pure,8,2,0.25,4.0,0,0,256,1024,448,54.88,77.214,58.402,0.1577
pure,8,2,0.25,4.0,0,0,1024,4096,1792,104.703,179.074,104.48,-0.003
pure,8,2,0.25,4.0,0,0,4096,16384,7168,286.724,590.596,290.947,0.0139
mixed,8,2,0.25,4.0,16,0,128,512,224,52.608,97.856,72.48,0.4392
mixed,8,2,0.25,4.0,16,0,256,1024,448,84.546,165.696,112.32,0.3423
mixed,8,2,0.25,4.0,16,0,512,2048,896,146.881,296.417,193.503,0.3118
mixed,8,2,0.25,4.0,16,0,1024,4096,1792,262.718,554.432,354.336,0.3141
mixed,8,2,0.25,4.0,16,0,2048,8192,3584,489.953,1072.996,668.545,0.3063
mixed,8,2,0.25,4.0,16,0,4096,16384,7168,945.026,2154.887,1298.658,0.2923
mixed,8,2,0.25,4.0,16,512,128,512,224,77.408,100.223,76.706,-0.0308
mixed,8,2,0.25,4.0,16,512,256,1024,448,92.257,165.6,116.575,0.3316
mixed,8,2,0.25,4.0,16,512,512,2048,896,147.618,296.736,194.848,0.3167
mixed,8,2,0.25,4.0,16,512,1024,4096,1792,263.074,553.986,354.656,0.3148
mixed,8,2,0.25,4.0,16,512,2048,8192,3584,490.785,1076.481,670.017,0.306
mixed,8,2,0.25,4.0,16,512,4096,16384,7168,945.858,2160.229,1297.472,0.2895
mixed,8,2,0.25,4.0,16,1024,128,512,224,108.738,132.353,107.84,-0.038
mixed,8,2,0.25,4.0,16,1024,256,1024,448,124.993,167.392,117.57,-0.1751
mixed,8,2,0.25,4.0,16,1024,512,2048,896,157.247,297.631,197.087,0.2838
mixed,8,2,0.25,4.0,16,1024,1024,4096,1792,262.72,555.618,355.841,0.3179
mixed,8,2,0.25,4.0,16,1024,2048,8192,3584,490.878,1074.819,670.626,0.3078
mixed,8,2,0.25,4.0,16,1024,4096,16384,7168,945.283,2146.98,1299.396,0.2947
mixed,8,2,0.25,4.0,16,2048,128,512,224,170.911,194.464,170.559,-0.0149
mixed,8,2,0.25,4.0,16,2048,256,1024,448,187.936,230.369,179.488,-0.1991
mixed,8,2,0.25,4.0,16,2048,512,2048,896,220.383,298.721,197.888,-0.2872
mixed,8,2,0.25,4.0,16,2048,1024,4096,1792,280.607,556.033,357.601,0.2795
mixed,8,2,0.25,4.0,16,2048,2048,8192,3584,492.832,1076.419,673.635,0.3098
mixed,8,2,0.25,4.0,16,2048,4096,16384,7168,944.832,2135.27,1300.197,0.2985
mixed,8,2,0.25,4.0,16,4096,128,512,224,295.681,318.785,294.401,-0.0554
mixed,8,2,0.25,4.0,16,4096,256,1024,448,311.296,353.347,304.064,-0.172
mixed,8,2,0.25,4.0,16,4096,512,2048,896,342.942,422.145,322.561,-0.2573
mixed,8,2,0.25,4.0,16,4096,1024,4096,1792,404.835,555.68,359.936,-0.2976
mixed,8,2,0.25,4.0,16,4096,2048,8192,3584,523.263,1076.739,672.291,0.2693
mixed,8,2,0.25,4.0,16,4096,4096,16384,7168,946.881,2133.702,1302.786,0.2999
mixed,8,2,0.25,4.0,16,8192,128,512,224,552.802,565.121,553.184,0.031
mixed,8,2,0.25,4.0,16,8192,256,1024,448,558.432,602.848,553.312,-0.1153
mixed,8,2,0.25,4.0,16,8192,512,2048,896,591.33,669.057,568.097,-0.2989
mixed,8,2,0.25,4.0,16,8192,1024,4096,1792,653.219,803.011,603.522,-0.3318
mixed,8,2,0.25,4.0,16,8192,2048,8192,3584,769.857,1080.227,675.555,-0.3038
mixed,8,2,0.25,4.0,16,8192,4096,16384,7168,1008.002,2117.478,1306.146,0.2687
mixed,8,2,0.25,4.0,32,0,128,512,224,52.767,97.76,72.543,0.4395
mixed,8,2,0.25,4.0,32,0,256,1024,448,83.84,165.571,111.873,0.343
mixed,8,2,0.25,4.0,32,0,512,2048,896,147.329,296.93,193.473,0.3084
mixed,8,2,0.25,4.0,32,0,1024,4096,1792,263.201,554.049,354.912,0.3153
mixed,8,2,0.25,4.0,32,0,2048,8192,3584,490.336,1073.889,670.401,0.3086
mixed,8,2,0.25,4.0,32,0,4096,16384,7168,944.897,2150.441,1301.09,0.2955
mixed,8,2,0.25,4.0,32,512,128,512,224,77.503,100.898,76.224,-0.0547
mixed,8,2,0.25,4.0,32,512,256,1024,448,93.12,166.08,116.513,0.3206
mixed,8,2,0.25,4.0,32,512,512,2048,896,147.872,296.703,194.113,0.3107
mixed,8,2,0.25,4.0,32,512,1024,4096,1792,263.393,555.073,353.441,0.3087
mixed,8,2,0.25,4.0,32,512,2048,8192,3584,491.073,1074.243,671.235,0.3089
mixed,8,2,0.25,4.0,32,512,4096,16384,7168,946.436,2157.446,1302.053,0.2937
mixed,8,2,0.25,4.0,32,1024,128,512,224,109.569,132.864,107.873,-0.0728
mixed,8,2,0.25,4.0,32,1024,256,1024,448,125.153,168.158,117.44,-0.1794
mixed,8,2,0.25,4.0,32,1024,512,2048,896,157.408,298.528,196.064,0.2739
mixed,8,2,0.25,4.0,32,1024,1024,4096,1792,263.647,555.266,356.673,0.319
mixed,8,2,0.25,4.0,32,1024,2048,8192,3584,490.241,1073.667,671.264,0.3103
mixed,8,2,0.25,4.0,32,1024,4096,16384,7168,943.523,2150.118,1297.026,0.293
mixed,8,2,0.25,4.0,32,2048,128,512,224,172.096,195.551,170.592,-0.0641
mixed,8,2,0.25,4.0,32,2048,256,1024,448,187.103,231.232,180.096,-0.1588
mixed,8,2,0.25,4.0,32,2048,512,2048,896,220.928,299.009,198.4,-0.2885
mixed,8,2,0.25,4.0,32,2048,1024,4096,1792,281.314,555.873,357.057,0.2759
mixed,8,2,0.25,4.0,32,2048,2048,8192,3584,490.434,1074.434,674.017,0.3144
mixed,8,2,0.25,4.0,32,2048,4096,16384,7168,944.674,2134.245,1303.171,0.3014
mixed,8,2,0.25,4.0,32,4096,128,512,224,297.025,319.457,294.561,-0.1098
mixed,8,2,0.25,4.0,32,4096,256,1024,448,313.118,354.593,306.592,-0.1573
mixed,8,2,0.25,4.0,32,4096,512,2048,896,344.833,423.874,322.691,-0.2801
mixed,8,2,0.25,4.0,32,4096,1024,4096,1792,405.632,559.202,360.962,-0.2909
mixed,8,2,0.25,4.0,32,4096,2048,8192,3584,523.713,1076.289,672.033,0.2684
mixed,8,2,0.25,4.0,32,4096,4096,16384,7168,947.236,2134.181,1305.826,0.3021
mixed,8,2,0.25,4.0,32,8192,128,512,224,552.802,566.946,552.289,-0.0363
mixed,8,2,0.25,4.0,32,8192,256,1024,448,559.487,601.344,554.177,-0.1269
mixed,8,2,0.25,4.0,32,8192,512,2048,896,590.689,670.559,569.92,-0.26
mixed,8,2,0.25,4.0,32,8192,1024,4096,1792,652.932,801.955,604.802,-0.323
mixed,8,2,0.25,4.0,32,8192,2048,8192,3584,771.328,1079.523,677.058,-0.3059
mixed,8,2,0.25,4.0,32,8192,4096,16384,7168,1010.211,2113.061,1303.524,0.266
mixed,8,2,0.25,4.0,64,0,128,512,224,52.418,98.304,72.705,0.4421
mixed,8,2,0.25,4.0,64,0,256,1024,448,84.77,165.825,112.449,0.3415
mixed,8,2,0.25,4.0,64,0,512,2048,896,148.191,297.216,192.865,0.2998
mixed,8,2,0.25,4.0,64,0,1024,4096,1792,263.232,555.554,355.872,0.3169
mixed,8,2,0.25,4.0,64,0,2048,8192,3584,490.496,1073.346,670.466,0.3088
mixed,8,2,0.25,4.0,64,0,4096,16384,7168,947.489,2157.511,1300.419,0.2917
mixed,8,2,0.25,4.0,64,512,128,512,224,78.495,101.184,78.496,0.0
mixed,8,2,0.25,4.0,64,512,256,1024,448,94.463,166.112,117.057,0.3153
mixed,8,2,0.25,4.0,64,512,512,2048,896,148.256,296.735,196.065,0.322
mixed,8,2,0.25,4.0,64,512,1024,4096,1792,263.488,556.866,353.665,0.3074
mixed,8,2,0.25,4.0,64,512,2048,8192,3584,490.721,1074.725,668.769,0.3049
mixed,8,2,0.25,4.0,64,512,4096,16384,7168,945.6,2157.607,1300.707,0.293
mixed,8,2,0.25,4.0,64,1024,128,512,224,110.142,133.471,109.055,-0.0466
mixed,8,2,0.25,4.0,64,1024,256,1024,448,125.76,168.64,118.401,-0.1716
mixed,8,2,0.25,4.0,64,1024,512,2048,896,158.273,297.502,196.769,0.2765
mixed,8,2,0.25,4.0,64,1024,1024,4096,1792,263.231,555.458,355.392,0.3154
mixed,8,2,0.25,4.0,64,1024,2048,8192,3584,490.337,1072.834,674.53,0.3162
mixed,8,2,0.25,4.0,64,1024,4096,16384,7168,944.802,2149.897,1303.107,0.2973
mixed,8,2,0.25,4.0,64,2048,128,512,224,173.823,196.224,171.582,-0.1
mixed,8,2,0.25,4.0,64,2048,256,1024,448,189.57,232.48,182.177,-0.1723
mixed,8,2,0.25,4.0,64,2048,512,2048,896,221.376,300.353,198.561,-0.2889
mixed,8,2,0.25,4.0,64,2048,1024,4096,1792,283.169,557.025,356.834,0.269
mixed,8,2,0.25,4.0,64,2048,2048,8192,3584,490.754,1076.451,672.323,0.31
mixed,8,2,0.25,4.0,64,2048,4096,16384,7168,947.587,2133.385,1302.725,0.2995
mixed,8,2,0.25,4.0,64,4096,128,512,224,298.241,320.896,296.801,-0.0636
mixed,8,2,0.25,4.0,64,4096,256,1024,448,313.375,355.361,305.921,-0.1775
mixed,8,2,0.25,4.0,64,4096,512,2048,896,344.897,424.384,323.49,-0.2693
mixed,8,2,0.25,4.0,64,4096,1024,4096,1792,407.105,559.487,360.929,-0.303
mixed,8,2,0.25,4.0,64,4096,2048,8192,3584,523.971,1078.403,671.745,0.2665
mixed,8,2,0.25,4.0,64,4096,4096,16384,7168,948.735,2135.336,1304.13,0.2995
mixed,8,2,0.25,4.0,64,8192,128,512,224,553.728,567.522,554.016,0.0209
mixed,8,2,0.25,4.0,64,8192,256,1024,448,560.895,603.552,555.648,-0.123
mixed,8,2,0.25,4.0,64,8192,512,2048,896,591.33,672.671,569.282,-0.2711
mixed,8,2,0.25,4.0,64,8192,1024,4096,1792,656.036,807.808,606.018,-0.3296
mixed,8,2,0.25,4.0,64,8192,2048,8192,3584,772.897,1082.017,677.889,-0.3073
mixed,8,2,0.25,4.0,64,8192,4096,16384,7168,1010.178,2113.061,1311.905,0.2736
mixed,8,2,0.25,4.0,128,0,128,512,224,54.815,99.84,75.456,0.4584
mixed,8,2,0.25,4.0,128,0,256,1024,448,85.536,167.168,116.066,0.374
mixed,8,2,0.25,4.0,128,0,512,2048,896,150.016,297.697,197.121,0.319
mixed,8,2,0.25,4.0,128,0,1024,4096,1792,264.259,556.416,356.032,0.3141
mixed,8,2,0.25,4.0,128,0,2048,8192,3584,491.46,1077.217,674.691,0.3128
mixed,8,2,0.25,4.0,128,0,4096,16384,7168,944.93,2151.174,1306.436,0.2997
mixed,8,2,0.25,4.0,128,512,128,512,224,81.856,104.064,97.345,0.6975
mixed,8,2,0.25,4.0,128,512,256,1024,448,97.856,168.319,133.251,0.5023
mixed,8,2,0.25,4.0,128,512,512,2048,896,150.944,298.432,200.481,0.3359
mixed,8,2,0.25,4.0,128,512,1024,4096,1792,264.993,557.794,357.824,0.317
mixed,8,2,0.25,4.0,128,512,2048,8192,3584,491.905,1074.179,673.793,0.3124
mixed,8,2,0.25,4.0,128,512,4096,16384,7168,943.395,2148.133,1304.131,0.2994
mixed,8,2,0.25,4.0,128,1024,128,512,224,114.08,138.016,129.632,0.6497
mixed,8,2,0.25,4.0,128,1024,256,1024,448,129.825,171.872,148.384,0.4414
mixed,8,2,0.25,4.0,128,1024,512,2048,896,162.721,299.488,231.17,0.5005
mixed,8,2,0.25,4.0,128,1024,1024,4096,1792,266.465,556.194,361.824,0.3291
mixed,8,2,0.25,4.0,128,1024,2048,8192,3584,492.737,1075.555,674.21,0.3114
mixed,8,2,0.25,4.0,128,1024,4096,16384,7168,943.011,2137.126,1303.747,0.3021
mixed,8,2,0.25,4.0,128,2048,128,512,224,177.505,202.175,192.609,0.6122
mixed,8,2,0.25,4.0,128,2048,256,1024,448,195.104,236.642,210.848,0.379
mixed,8,2,0.25,4.0,128,2048,512,2048,896,227.201,304.417,243.681,0.2134
mixed,8,2,0.25,4.0,128,2048,1024,4096,1792,287.906,557.761,424.834,0.5074
mixed,8,2,0.25,4.0,128,2048,2048,8192,3584,493.186,1077.188,679.874,0.3197
mixed,8,2,0.25,4.0,128,2048,4096,16384,7168,946.818,2127.974,1305.476,0.3036
mixed,8,2,0.25,4.0,128,4096,128,512,224,303.105,329.411,318.977,0.6034
mixed,8,2,0.25,4.0,128,4096,256,1024,448,323.999,364.29,339.136,0.3757
mixed,8,2,0.25,4.0,128,4096,512,2048,896,353.025,432.415,368.577,0.1959
mixed,8,2,0.25,4.0,128,4096,1024,4096,1792,413.954,563.907,436.257,0.1487
mixed,8,2,0.25,4.0,128,4096,2048,8192,3584,530.4,1075.586,802.016,0.4982
mixed,8,2,0.25,4.0,128,4096,4096,16384,7168,949.568,2116.838,1307.584,0.3067
mixed,8,2,0.25,4.0,128,8192,128,512,224,556.77,579.202,569.058,0.5478
mixed,8,2,0.25,4.0,128,8192,256,1024,448,576.865,613.311,582.53,0.1554
mixed,8,2,0.25,4.0,128,8192,512,2048,896,605.761,679.522,616.323,0.1432
mixed,8,2,0.25,4.0,128,8192,1024,4096,1792,665.92,812.068,683.682,0.1215
mixed,8,2,0.25,4.0,128,8192,2048,8192,3584,780.226,1083.457,809.955,0.098
