regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,128,32,0.25,4.0,64,8192,128,512,224,1047.014,1618.438,1150.852,0.1817
mixed,128,32,0.25,4.0,64,8192,256,1024,448,1447.684,2369.992,1499.204,0.0559
mixed,128,32,0.25,4.0,64,8192,512,2048,896,2182.566,4422.865,2112.709,-0.0312
mixed,128,32,0.25,4.0,64,8192,1024,4096,1792,3695.053,12630.572,3423.052,-0.0304
mixed,128,32,0.25,4.0,64,8192,2048,8192,3584,11080.715,24564.51,14294.104,0.2383
mixed,128,32,0.25,4.0,64,8192,4096,16384,7168,21506.936,64430.919,29261.11,0.1806
mixed,128,32,0.25,4.0,128,0,128,512,224,554.401,1149.795,664.417,0.1848
mixed,128,32,0.25,4.0,128,0,256,1024,448,969.156,1963.975,1039.81,0.071
mixed,128,32,0.25,4.0,128,0,512,2048,896,1768.968,3947.759,1725.894,-0.0198
mixed,128,32,0.25,4.0,128,0,1024,4096,1792,3261.259,12285.456,3111.819,-0.0166
mixed,128,32,0.25,4.0,128,0,2048,8192,3584,10734.761,24721.282,14102.231,0.2408
mixed,128,32,0.25,4.0,128,0,4096,16384,7168,21463.918,63060.606,28998.131,0.1811
mixed,128,32,0.25,4.0,128,512,128,512,224,575.876,1162.821,675.171,0.1692
mixed,128,32,0.25,4.0,128,512,256,1024,448,979.938,1966.695,1056.131,0.0772
mixed,128,32,0.25,4.0,128,512,512,2048,896,1769.541,3911.696,1737.508,-0.015
mixed,128,32,0.25,4.0,128,512,1024,4096,1792,3281.996,12297.647,3125.833,-0.0173
mixed,128,32,0.25,4.0,128,512,2048,8192,3584,10721.287,24505.888,14261.593,0.2568
mixed,128,32,0.25,4.0,128,512,4096,16384,7168,21468.281,62433.179,29024.145,0.1844
mixed,128,32,0.25,4.0,128,1024,128,512,224,617.315,1173.124,710.147,0.167
mixed,128,32,0.25,4.0,128,1024,256,1024,448,1005.315,1975.079,1065.636,0.0622
mixed,128,32,0.25,4.0,128,1024,512,2048,896,1777.478,3901.007,1747.558,-0.0141
mixed,128,32,0.25,4.0,128,1024,1024,4096,1792,3278.956,12313.642,3141.226,-0.0152
mixed,128,32,0.25,4.0,128,1024,2048,8192,3584,10746.567,24513.919,14303.033,0.2583
mixed,128,32,0.25,4.0,128,1024,4096,16384,7168,21476.661,62505.6,29053.937,0.1847
mixed,128,32,0.25,4.0,128,2048,128,512,224,694.755,1246.851,789.188,0.171
mixed,128,32,0.25,4.0,128,2048,256,1024,448,1086.627,2000.904,1128.165,0.0454
mixed,128,32,0.25,4.0,128,2048,512,2048,896,1813.701,4048.911,1762.758,-0.0228
mixed,128,32,0.25,4.0,128,2048,1024,4096,1792,3335.66,12374.221,3151.884,-0.0203
mixed,128,32,0.25,4.0,128,2048,2048,8192,3584,10658.76,27782.731,14430.865,0.2203
mixed,128,32,0.25,4.0,128,2048,4096,16384,7168,22157.271,64070.73,29069.037,0.1649
mixed,128,32,0.25,4.0,128,4096,128,512,224,850.851,1403.589,940.067,0.1614
mixed,128,32,0.25,4.0,128,4096,256,1024,448,1236.676,2141.096,1279.782,0.0477
mixed,128,32,0.25,4.0,128,4096,512,2048,896,1958.696,4188.658,1905.35,-0.0239
mixed,128,32,0.25,4.0,128,4096,1024,4096,1792,3434.316,12506.223,3187.467,-0.0272
mixed,128,32,0.25,4.0,128,4096,2048,8192,3584,10853.416,29493.33,14445.045,0.1927
mixed,128,32,0.25,4.0,128,4096,4096,16384,7168,23215.964,64500.751,29141.973,0.1435
mixed,128,32,0.25,4.0,128,8192,128,512,224,1138.436,1723.431,1238.18,0.1705
mixed,128,32,0.25,4.0,128,8192,256,1024,448,1550.214,2467.307,1600.101,0.0544
mixed,128,32,0.25,4.0,128,8192,512,2048,896,2284.842,4379.54,2227.818,-0.0272
mixed,128,32,0.25,4.0,128,8192,1024,4096,1792,3781.104,12728.341,3516.718,-0.0295
mixed,128,32,0.25,4.0,128,8192,2048,8192,3584,11213.07,24993.095,14428.0,0.2333
mixed,128,32,0.25,4.0,128,8192,4096,16384,7168,22177.438,64655.932,29277.538,0.1671
mixed,128,32,0.25,4.0,256,0,128,512,224,605.731,1200.548,712.995,0.1803
mixed,128,32,0.25,4.0,256,0,256,1024,448,1019.331,2016.68,1086.469,0.0673
mixed,128,32,0.25,4.0,256,0,512,2048,896,1819.463,3953.199,1779.687,-0.0186
mixed,128,32,0.25,4.0,256,0,1024,4096,1792,3308.973,12301.875,3171.597,-0.0153
mixed,128,32,0.25,4.0,256,0,2048,8192,3584,10715.982,24665.8,14292.348,0.2564
mixed,128,32,0.25,4.0,256,0,4096,16384,7168,21505.909,61717.592,29033.716,0.1872
mixed,128,32,0.25,4.0,256,512,128,512,224,643.809,1220.996,736.644,0.1608
mixed,128,32,0.25,4.0,256,512,256,1024,448,1040.837,2025.223,1110.115,0.0704
mixed,128,32,0.25,4.0,256,512,512,2048,896,1832.648,3948.621,1802.661,-0.0142
mixed,128,32,0.25,4.0,256,512,1024,4096,1792,3320.556,12317.645,3204.843,-0.0129
mixed,128,32,0.25,4.0,256,512,2048,8192,3584,10635.046,24517.116,14410.809,0.272
mixed,128,32,0.25,4.0,256,512,4096,16384,7168,21506.292,62004.094,29052.036,0.1863
mixed,128,32,0.25,4.0,256,1024,128,512,224,692.771,1249.988,785.826,0.167
mixed,128,32,0.25,4.0,256,1024,256,1024,448,1081.058,2047.496,1133.382,0.0541
mixed,128,32,0.25,4.0,256,1024,512,2048,896,1856.232,3956.045,1821.541,-0.0165
mixed,128,32,0.25,4.0,256,1024,1024,4096,1792,3346.058,12331.056,3212.555,-0.0149
mixed,128,32,0.25,4.0,256,1024,2048,8192,3584,10678.439,24604.89,14475.637,0.2727
mixed,128,32,0.25,4.0,256,1024,4096,16384,7168,21533.812,63101.705,29067.8,0.1812
mixed,128,32,0.25,4.0,256,2048,128,512,224,792.451,1358.852,882.722,0.1594
mixed,128,32,0.25,4.0,256,2048,256,1024,448,1180.963,2097.447,1222.629,0.0455
mixed,128,32,0.25,4.0,256,2048,512,2048,896,1911.239,4174.353,1865.221,-0.0203
mixed,128,32,0.25,4.0,256,2048,1024,4096,1792,3397.675,12485.553,3247.756,-0.0165
mixed,128,32,0.25,4.0,256,2048,2048,8192,3584,10843.079,29990.839,14492.056,0.1906
mixed,128,32,0.25,4.0,256,2048,4096,16384,7168,24682.592,64466.254,29094.902,0.1109
mixed,128,32,0.25,4.0,256,4096,128,512,224,976.003,1553.157,1077.764,0.1763
mixed,128,32,0.25,4.0,256,4096,256,1024,448,1380.518,2335.527,1422.244,0.0437
mixed,128,32,0.25,4.0,256,4096,512,2048,896,2165.448,4175.472,2052.359,-0.0563
mixed,128,32,0.25,4.0,256,4096,1024,4096,1792,3534.412,12675.567,3319.787,-0.0235
mixed,128,32,0.25,4.0,256,4096,2048,8192,3584,11066.252,32233.121,14538.331,0.164
mixed,128,32,0.25,4.0,256,4096,4096,16384,7168,28026.439,65050.47,29219.403,0.0322
mixed,128,32,0.25,4.0,256,8192,128,512,224,1327.398,1919.303,1434.342,0.1807
mixed,128,32,0.25,4.0,256,8192,256,1024,448,1748.167,2714.055,1783.173,0.0362
mixed,128,32,0.25,4.0,256,8192,512,2048,896,2518.119,4388.078,2439.561,-0.042
mixed,128,32,0.25,4.0,256,8192,1024,4096,1792,3930.893,13205.649,3708.461,-0.024
mixed,128,32,0.25,4.0,256,8192,2048,8192,3584,11667.468,25448.903,14513.268,0.2065
mixed,128,32,0.25,4.0,256,8192,4096,16384,7168,22361.047,65499.083,29307.887,0.161
mixed,128,32,0.25,4.0,512,0,128,512,224,714.083,1304.612,819.427,0.1784
mixed,128,32,0.25,4.0,512,0,256,1024,448,1123.268,2120.327,1192.484,0.0694
mixed,128,32,0.25,4.0,512,0,512,2048,896,1922.854,4037.231,1894.311,-0.0135
mixed,128,32,0.25,4.0,512,0,1024,4096,1792,3408.428,12338.191,3288.363,-0.0134
mixed,128,32,0.25,4.0,512,0,2048,8192,3584,10556.324,24466.37,14456.984,0.2804
mixed,128,32,0.25,4.0,512,0,4096,16384,7168,21482.802,63085.568,29048.622,0.1819
mixed,128,32,0.25,4.0,512,512,128,512,224,775.971,1345.123,880.419,0.1835
mixed,128,32,0.25,4.0,512,512,256,1024,448,1168.228,2154.634,1235.363,0.0681
mixed,128,32,0.25,4.0,512,512,512,2048,896,1960.327,4102.606,1934.952,-0.0118
mixed,128,32,0.25,4.0,512,512,1024,4096,1792,3414.638,12362.894,3321.804,-0.0104
mixed,128,32,0.25,4.0,512,512,2048,8192,3584,10765.413,24847.384,14488.212,0.2644
mixed,128,32,0.25,4.0,512,512,4096,16384,7168,21537.17,62338.659,29082.641,0.1849
mixed,128,32,0.25,4.0,512,1024,128,512,224,850.082,1413.861,947.811,0.1733
mixed,128,32,0.25,4.0,512,1024,256,1024,448,1241.477,2200.937,1283.652,0.044
mixed,128,32,0.25,4.0,512,1024,512,2048,896,2010.693,4152.687,1978.376,-0.0151
mixed,128,32,0.25,4.0,512,1024,1024,4096,1792,3440.718,12368.491,3353.355,-0.0098
mixed,128,32,0.25,4.0,512,1024,2048,8192,3584,10872.936,24872.703,14539.255,0.2619
mixed,128,32,0.25,4.0,512,1024,4096,16384,7168,21753.048,63337.126,29113.388,0.177
mixed,128,32,0.25,4.0,512,2048,128,512,224,984.036,1543.045,1087.495,0.1851
mixed,128,32,0.25,4.0,512,2048,256,1024,448,1372.614,2346.119,1421.703,0.0504
mixed,128,32,0.25,4.0,512,2048,512,2048,896,2151.881,4235.118,2069.928,-0.0393
mixed,128,32,0.25,4.0,512,2048,1024,4096,1792,3512.044,15032.022,3449.646,-0.0054
mixed,128,32,0.25,4.0,512,2048,2048,8192,3584,11455.655,30320.117,14605.33,0.167
mixed,128,32,0.25,4.0,512,2048,4096,16384,7168,25754.148,65120.29,29179.695,0.087
mixed,128,32,0.25,4.0,512,4096,128,512,224,1245.795,1805.509,1346.054,0.1791
mixed,128,32,0.25,4.0,512,4096,256,1024,448,1633.157,2587.656,1686.406,0.0558
mixed,128,32,0.25,4.0,512,4096,512,2048,896,2384.488,4266.893,2341.704,-0.0227
mixed,128,32,0.25,4.0,512,4096,1024,4096,1792,3783.438,13125.263,3625.004,-0.017
mixed,128,32,0.25,4.0,512,4096,2048,8192,3584,11481.482,33072.609,14625.749,0.1456
mixed,128,32,0.25,4.0,512,4096,4096,16384,7168,28935.024,66020.682,29255.729,0.0086
mixed,128,32,0.25,4.0,512,8192,128,512,224,1729.638,2312.455,1843.974,0.1962
mixed,128,32,0.25,4.0,512,8192,256,1024,448,2123.144,3113.164,2204.392,0.0821
mixed,128,32,0.25,4.0,512,8192,512,2048,896,2906.217,4906.194,2845.161,-0.0305
mixed,128,32,0.25,4.0,512,8192,1024,4096,1792,4263.984,13887.476,4173.713,-0.0094
mixed,128,32,0.25,4.0,512,8192,2048,8192,3584,12114.954,26539.336,14718.455,0.1805
mixed,128,32,0.25,4.0,512,8192,4096,16384,7168,22975.03,66215.624,29407.952,0.1488
mixed,128,32,0.25,4.0,1024,0,128,512,224,984.421,1545.797,1088.1,0.1847
mixed,128,32,0.25,4.0,1024,0,256,1024,448,1363.877,2359.24,1430.437,0.0669
mixed,128,32,0.25,4.0,1024,0,512,2048,896,2167.271,4273.103,2147.88,-0.0092
mixed,128,32,0.25,4.0,1024,0,1024,4096,1792,3574.54,12398.672,3525.323,-0.0056
mixed,128,32,0.25,4.0,1024,0,2048,8192,3584,10756.58,24775.013,14576.403,0.2725
mixed,128,32,0.25,4.0,1024,0,4096,16384,7168,21731.954,62144.287,29139.381,0.1833
mixed,128,32,0.25,4.0,1024,512,128,512,224,1101.186,1648.102,1205.99,0.1916
mixed,128,32,0.25,4.0,1024,512,256,1024,448,1479.397,2452.04,1527.781,0.0497
mixed,128,32,0.25,4.0,1024,512,512,2048,896,2249.288,4361.361,2235.431,-0.0066
mixed,128,32,0.25,4.0,1024,512,1024,4096,1792,3653.516,12406.798,3612.878,-0.0046
mixed,128,32,0.25,4.0,1024,512,2048,8192,3584,11099.848,24824.295,14600.15,0.255
mixed,128,32,0.25,4.0,1024,512,4096,16384,7168,21698.066,63137.917,29164.391,0.1802
mixed,128,32,0.25,4.0,1024,1024,128,512,224,1212.294,1755.944,1308.325,0.1766
mixed,128,32,0.25,4.0,1024,1024,256,1024,448,1581.511,2531.626,1647.944,0.0699
mixed,128,32,0.25,4.0,1024,1024,512,2048,896,2343.88,4277.423,2313.928,-0.0155
mixed,128,32,0.25,4.0,1024,1024,1024,4096,1792,3739.659,12527.406,3686.252,-0.0061
mixed,128,32,0.25,4.0,1024,1024,2048,8192,3584,12496.366,27817.899,14615.605,0.1383
mixed,128,32,0.25,4.0,1024,1024,4096,16384,7168,25474.02,62953.118,29165.232,0.0985
mixed,128,32,0.25,4.0,1024,2048,128,512,224,1413.828,1971.399,1525.574,0.2004
mixed,128,32,0.25,4.0,1024,2048,256,1024,448,1793.83,2743.881,1860.998,0.0707
mixed,128,32,0.25,4.0,1024,2048,512,2048,896,2558.857,4459.983,2505.034,-0.0283
mixed,128,32,0.25,4.0,1024,2048,1024,4096,1792,3933.102,16827.357,3887.468,-0.0035
mixed,128,32,0.25,4.0,1024,2048,2048,8192,3584,12561.262,33218.338,14669.241,0.102
mixed,128,32,0.25,4.0,1024,2048,4096,16384,7168,27765.932,65998.187,29319.344,0.0406
mixed,128,32,0.25,4.0,1024,4096,128,512,224,1826.727,2369.418,1934.856,0.1992
mixed,128,32,0.25,4.0,1024,4096,256,1024,448,2199.686,3157.547,2269.83,0.0732
mixed,128,32,0.25,4.0,1024,4096,512,2048,896,2979.239,4905.422,2924.681,-0.0283
mixed,128,32,0.25,4.0,1024,4096,1024,4096,1792,4309.873,13816.431,4226.414,-0.0088
mixed,128,32,0.25,4.0,1024,4096,2048,8192,3584,11933.356,33616.799,14788.311,0.1317
mixed,128,32,0.25,4.0,1024,4096,4096,16384,7168,29479.919,66913.677,29446.608,-0.0009
mixed,128,32,0.25,4.0,1024,8192,128,512,224,2642.505,3174.539,2741.738,0.1865
mixed,128,32,0.25,4.0,1024,8192,256,1024,448,2997.675,3960.621,3072.078,0.0773
mixed,128,32,0.25,4.0,1024,8192,512,2048,896,3764.427,5698.455,3739.851,-0.0127
mixed,128,32,0.25,4.0,1024,8192,1024,4096,1792,5191.09,16802.938,5032.722,-0.0136
mixed,128,32,0.25,4.0,1024,8192,2048,8192,3584,13906.391,32378.688,14948.89,0.0564
mixed,128,32,0.25,4.0,1024,8192,4096,16384,7168,24051.838,67005.389,29581.808,0.1287
mixed,128,32,0.25,4.0,2048,0,128,512,224,1699.492,2204.744,1804.837,0.2085
mixed,128,32,0.25,4.0,2048,0,256,1024,448,2050.182,3008.777,2124.261,0.0773
mixed,128,32,0.25,4.0,2048,0,512,2048,896,2808.874,4751.598,2773.13,-0.0184
mixed,128,32,0.25,4.0,2048,0,1024,4096,1792,4216.014,13238.092,4178.735,-0.0041
mixed,128,32,0.25,4.0,2048,0,2048,8192,3584,13289.615,29725.556,14758.102,0.0893
mixed,128,32,0.25,4.0,2048,0,4096,16384,7168,25713.855,63478.977,29271.12,0.0942
mixed,128,32,0.25,4.0,2048,512,128,512,224,1891.303,2402.153,1993.861,0.2008
mixed,128,32,0.25,4.0,2048,512,256,1024,448,2220.33,3149.642,2297.161,0.0827
mixed,128,32,0.25,4.0,2048,512,512,2048,896,2960.204,4964.178,2946.795,-0.0067
mixed,128,32,0.25,4.0,2048,512,1024,4096,1792,4368.081,15879.323,4323.343,-0.0039
mixed,128,32,0.25,4.0,2048,512,2048,8192,3584,14075.568,31086.616,14806.104,0.0429
mixed,128,32,0.25,4.0,2048,512,4096,16384,7168,26945.383,64482.845,29314.578,0.0631
mixed,128,32,0.25,4.0,2048,1024,128,512,224,2077.16,2574.758,2165.995,0.1785
mixed,128,32,0.25,4.0,2048,1024,256,1024,448,2411.366,3328.909,2489.449,0.0851
mixed,128,32,0.25,4.0,2048,1024,512,2048,896,3147.818,5093.521,3123.369,-0.0126
mixed,128,32,0.25,4.0,2048,1024,1024,4096,1792,4535.376,16521.719,4491.919,-0.0036
mixed,128,32,0.25,4.0,2048,1024,2048,8192,3584,14514.771,32208.222,14880.211,0.0207
mixed,128,32,0.25,4.0,2048,1024,4096,16384,7168,28246.284,65264.598,29382.581,0.0307
mixed,128,32,0.25,4.0,2048,2048,128,512,224,2456.103,2946.603,2544.746,0.1807
mixed,128,32,0.25,4.0,2048,2048,256,1024,448,2786.153,3716.781,2858.281,0.0775
mixed,128,32,0.25,4.0,2048,2048,512,2048,896,3525.707,5401.269,3504.812,-0.0111
mixed,128,32,0.25,4.0,2048,2048,1024,4096,1792,4876.275,17261.668,4788.752,-0.0071
mixed,128,32,0.25,4.0,2048,2048,2048,8192,3584,15120.89,34000.609,15136.726,0.0008
mixed,128,32,0.25,4.0,2048,2048,4096,16384,7168,29795.825,67525.841,29955.377,0.0042
mixed,128,32,0.25,4.0,2048,4096,128,512,224,3176.235,3677.582,3275.849,0.1987
mixed,128,32,0.25,4.0,2048,4096,256,1024,448,3517.482,4437.233,3592.974,0.0821
mixed,128,32,0.25,4.0,2048,4096,512,2048,896,4242.128,6112.731,4237.038,-0.0027
mixed,128,32,0.25,4.0,2048,4096,1024,4096,1792,5606.776,16394.781,5493.842,-0.0105
mixed,128,32,0.25,4.0,2048,4096,2048,8192,3584,14595.409,34085.507,15142.433,0.0281
mixed,128,32,0.25,4.0,2048,4096,4096,16384,7168,29897.94,67607.379,30051.521,0.0041
mixed,128,32,0.25,4.0,2048,8192,128,512,224,4621.23,5160.051,4738.449,0.2175
mixed,128,32,0.25,4.0,2048,8192,256,1024,448,4973.553,5878.87,5046.897,0.081
mixed,128,32,0.25,4.0,2048,8192,512,2048,896,5697.299,7584.089,5702.067,0.0025
mixed,128,32,0.25,4.0,2048,8192,1024,4096,1792,7056.279,17161.287,6970.233,-0.0085
mixed,128,32,0.25,4.0,2048,8192,2048,8192,3584,15258.583,33445.539,15291.477,0.0018
mixed,128,32,0.25,4.0,2048,8192,4096,16384,7168,28421.353,67765.168,30229.393,0.046
pure,128,64,0.5,4.0,0,0,128,512,320,247.361,390.113,254.69,0.0513
pure,128,64,0.5,4.0,0,0,256,1024,640,474.916,691.458,480.674,0.0266
pure,128,64,0.5,4.0,0,0,512,2048,1280,822.372,1228.163,837.665,0.0377
pure,128,64,0.5,4.0,0,0,1024,4096,2560,1483.112,2289.125,1501.767,0.0231
pure,128,64,0.5,4.0,0,0,2048,8192,5120,2818.091,4408.177,2852.682,0.0218
pure,128,64,0.5,4.0,0,0,4096,16384,10240,5469.396,8616.708,5599.062,0.0412
mixed,128,64,0.5,4.0,16,0,128,512,320,720.547,1123.106,782.723,0.1545
mixed,128,64,0.5,4.0,16,0,256,1024,640,1332.132,1931.878,1284.358,-0.0797
mixed,128,64,0.5,4.0,16,0,512,2048,1280,2348.617,3924.37,2249.482,-0.0629
mixed,128,64,0.5,4.0,16,0,1024,4096,2560,5940.661,12264.688,5215.347,-0.1147
mixed,128,64,0.5,4.0,16,0,2048,8192,5120,15296.28,24475.068,20519.69,0.5691
mixed,128,64,0.5,4.0,16,0,4096,16384,10240,32478.534,63980.867,41098.975,0.2736
mixed,128,64,0.5,4.0,16,512,128,512,320,729.698,1125.412,792.515,0.1587
mixed,128,64,0.5,4.0,16,512,256,1024,640,1332.132,1932.295,1291.845,-0.0671
mixed,128,64,0.5,4.0,16,512,512,2048,1280,2353.223,3888.238,2255.752,-0.0635
mixed,128,64,0.5,4.0,16,512,1024,4096,2560,6038.326,12285.391,5626.804,-0.0659
mixed,128,64,0.5,4.0,16,512,2048,8192,5120,15316.381,24486.371,20524.494,0.568
mixed,128,64,0.5,4.0,16,512,4096,16384,10240,30986.461,62890.711,41110.913,0.3173
mixed,128,64,0.5,4.0,16,1024,128,512,320,762.147,1135.649,817.186,0.1474
mixed,128,64,0.5,4.0,16,1024,256,1024,640,1342.34,1939.557,1300.548,-0.07
mixed,128,64,0.5,4.0,16,1024,512,2048,1280,2359.624,3913.615,2263.911,-0.0616
mixed,128,64,0.5,4.0,16,1024,1024,4096,2560,6025.974,12300.459,5835.189,-0.0304
mixed,128,64,0.5,4.0,16,1024,2048,8192,5120,15327.646,24550.72,20549.676,0.5662
mixed,128,64,0.5,4.0,16,1024,4096,16384,10240,30949.849,62918.652,41152.936,0.3192
mixed,128,64,0.5,4.0,16,2048,128,512,320,830.916,1195.619,885.699,0.1502
mixed,128,64,0.5,4.0,16,2048,256,1024,640,1389.317,1938.821,1362.022,-0.0497
mixed,128,64,0.5,4.0,16,2048,512,2048,1280,2370.057,3960.238,2271.497,-0.062
mixed,128,64,0.5,4.0,16,2048,1024,4096,2560,6095.383,12333.132,5927.38,-0.0269
mixed,128,64,0.5,4.0,16,2048,2048,8192,5120,15464.473,25209.087,20589.165,0.5259
mixed,128,64,0.5,4.0,16,2048,4096,16384,10240,31600.573,62256.741,41166.819,0.312
mixed,128,64,0.5,4.0,16,4096,128,512,320,967.654,1334.435,1028.932,0.1671
mixed,128,64,0.5,4.0,16,4096,256,1024,640,1521.574,2081.289,1502.117,-0.0348
mixed,128,64,0.5,4.0,16,4096,512,2048,1280,2472.809,4082.19,2379.752,-0.0578
mixed,128,64,0.5,4.0,16,4096,1024,4096,2560,6323.513,12279.498,5930.839,-0.0659
mixed,128,64,0.5,4.0,16,4096,2048,8192,5120,15298.55,25673.158,20643.952,0.5152
mixed,128,64,0.5,4.0,16,4096,4096,16384,10240,38090.806,63580.646,41274.211,0.1249
mixed,128,64,0.5,4.0,16,8192,128,512,320,1233.636,1616.55,1304.646,0.1854
mixed,128,64,0.5,4.0,16,8192,256,1024,640,1809.927,2365.736,1775.75,-0.0615
mixed,128,64,0.5,4.0,16,8192,512,2048,1280,2741.449,4415.344,2668.264,-0.0437
mixed,128,64,0.5,4.0,16,8192,1024,4096,2560,6757.598,12603.089,6287.385,-0.0804
mixed,128,64,0.5,4.0,16,8192,2048,8192,5120,15693.754,24586.717,20760.559,0.5698
mixed,128,64,0.5,4.0,16,8192,4096,16384,10240,32880.763,64480.196,41370.626,0.2687
mixed,128,64,0.5,4.0,32,0,128,512,320,720.802,1122.148,782.785,0.1544
mixed,128,64,0.5,4.0,32,0,256,1024,640,1330.084,1935.271,1285.959,-0.0729
mixed,128,64,0.5,4.0,32,0,512,2048,1280,2351.88,3929.008,2239.625,-0.0712
mixed,128,64,0.5,4.0,32,0,1024,4096,2560,5953.236,12269.997,5181.712,-0.1221
mixed,128,64,0.5,4.0,32,0,2048,8192,5120,15308.759,24504.45,20520.331,0.5667
mixed,128,64,0.5,4.0,32,0,4096,16384,10240,31104.059,61714.609,41127.868,0.3275
mixed,128,64,0.5,4.0,32,512,128,512,320,733.667,1129.763,797.507,0.1612
mixed,128,64,0.5,4.0,32,512,256,1024,640,1335.142,1936.584,1295.364,-0.0661
mixed,128,64,0.5,4.0,32,512,512,2048,1280,2359.657,3886.927,2262.729,-0.0635
mixed,128,64,0.5,4.0,32,512,1024,4096,2560,5967.35,12275.153,5713.24,-0.0403
mixed,128,64,0.5,4.0,32,512,2048,8192,5120,15315.068,24498.595,20522.947,0.5671
mixed,128,64,0.5,4.0,32,512,4096,16384,10240,30800.378,63842.873,41122.277,0.3124
mixed,128,64,0.5,4.0,32,1024,128,512,320,758.754,1133.092,815.236,0.1509
mixed,128,64,0.5,4.0,32,1024,256,1024,640,1340.131,1939.784,1297.859,-0.0705
mixed,128,64,0.5,4.0,32,1024,512,2048,1280,2358.505,3916.941,2263.081,-0.0612
mixed,128,64,0.5,4.0,32,1024,1024,4096,2560,6089.625,12282.573,5872.854,-0.035
mixed,128,64,0.5,4.0,32,1024,2048,8192,5120,15316.54,24479.838,20557.992,0.572
mixed,128,64,0.5,4.0,32,1024,4096,16384,10240,34488.907,62366.536,41137.574,0.2385
mixed,128,64,0.5,4.0,32,2048,128,512,320,829.188,1201.254,889.667,0.1625
mixed,128,64,0.5,4.0,32,2048,256,1024,640,1396.712,1944.902,1365.732,-0.0565
mixed,128,64,0.5,4.0,32,2048,512,2048,1280,2372.554,3960.143,2275.657,-0.061
mixed,128,64,0.5,4.0,32,2048,1024,4096,2560,6254.393,12342.061,5977.814,-0.0454
mixed,128,64,0.5,4.0,32,2048,2048,8192,5120,15452.154,25071.232,20604.751,0.5357
mixed,128,64,0.5,4.0,32,2048,4096,16384,10240,31721.018,62848.157,41183.285,0.304
mixed,128,64,0.5,4.0,32,4096,128,512,320,968.323,1337.604,1028.963,0.1642
mixed,128,64,0.5,4.0,32,4096,256,1024,640,1519.877,2079.014,1509.059,-0.0193
mixed,128,64,0.5,4.0,32,4096,512,2048,1280,2477.961,4065.23,2396.233,-0.0515
mixed,128,64,0.5,4.0,32,4096,1024,4096,2560,6325.21,12285.65,5887.797,-0.0734
mixed,128,64,0.5,4.0,32,4096,2048,8192,5120,15288.797,27012.071,20649.45,0.4573
mixed,128,64,0.5,4.0,32,4096,4096,16384,10240,35573.712,63999.122,41277.917,0.2007
mixed,128,64,0.5,4.0,32,8192,128,512,320,1239.876,1617.798,1297.958,0.1537
mixed,128,64,0.5,4.0,32,8192,256,1024,640,1795.59,2367.593,1784.582,-0.0192
mixed,128,64,0.5,4.0,32,8192,512,2048,1280,2748.521,4414.256,2679.016,-0.0417
mixed,128,64,0.5,4.0,32,8192,1024,4096,2560,6837.975,12649.646,6288.12,-0.0946
mixed,128,64,0.5,4.0,32,8192,2048,8192,5120,15680.444,24525.667,20771.853,0.5756
mixed,128,64,0.5,4.0,32,8192,4096,16384,10240,31189.819,63261.373,41408.298,0.3186
mixed,128,64,0.5,4.0,64,0,128,512,320,725.059,1126.407,787.651,0.156
mixed,128,64,0.5,4.0,64,0,256,1024,640,1337.892,1939.463,1288.676,-0.0818
mixed,128,64,0.5,4.0,64,0,512,2048,1280,2357.577,3936.302,2250.503,-0.0678
mixed,128,64,0.5,4.0,64,0,1024,4096,2560,5973.276,12277.356,5220.337,-0.1194
mixed,128,64,0.5,4.0,64,0,2048,8192,5120,15296.117,24409.825,20514.156,0.5725
mixed,128,64,0.5,4.0,64,0,4096,16384,10240,30931.384,62672.701,41120.66,0.321
mixed,128,64,0.5,4.0,64,512,128,512,320,729.73,1127.075,792.513,0.158
mixed,128,64,0.5,4.0,64,512,256,1024,640,1333.731,1936.838,1294.403,-0.0652
mixed,128,64,0.5,4.0,64,512,512,2048,1280,2352.329,3871.569,2257.832,-0.0622
mixed,128,64,0.5,4.0,64,512,1024,4096,2560,5962.805,12288.493,5476.594,-0.0769
mixed,128,64,0.5,4.0,64,512,2048,8192,5120,15323.578,24497.917,20535.402,0.5681
mixed,128,64,0.5,4.0,64,512,4096,16384,10240,34189.825,59673.777,41134.266,0.2725
mixed,128,64,0.5,4.0,64,1024,128,512,320,765.219,1136.643,814.977,0.134
mixed,128,64,0.5,4.0,64,1024,256,1024,640,1349.189,1939.526,1302.628,-0.0789
mixed,128,64,0.5,4.0,64,1024,512,2048,1280,2364.617,3911.34,2263.144,-0.0656
mixed,128,64,0.5,4.0,64,1024,1024,4096,2560,5952.214,12304.494,5608.531,-0.0541
mixed,128,64,0.5,4.0,64,1024,2048,8192,5120,15326.232,24755.965,20543.825,0.5533
mixed,128,64,0.5,4.0,64,1024,4096,16384,10240,31787.419,62891.718,41141.95,0.3007
mixed,128,64,0.5,4.0,64,2048,128,512,320,829.027,1204.805,886.594,0.1532
mixed,128,64,0.5,4.0,64,2048,256,1024,640,1393.222,1945.734,1368.868,-0.0441
mixed,128,64,0.5,4.0,64,2048,512,2048,1280,2376.424,3983.247,2280.84,-0.0595
